patient_id,condition,noise_level,condition_number,eigenvalue_0,eigenvalue_1,eigenvalue_2,eigenvalue_3,eigenvalue_4,invisible_weight_phi_baseline,invisible_weight_a_pas_kpa,invisible_weight_b_pas,invisible_weight_ca50_ref_um,invisible_weight_clearance_l_per_h
3033,rest@0,optimistic,3.874761710856418e+302,387.4761710856418,179.67340620254322,1.3154001075027997,0.758589240924225,0.0,0.0,0.0,0.0,0.0,1.0
3096,rest@0,optimistic,4.261045002931047e+302,426.1045002931047,63.73399755688122,1.8560274747551728,0.1492217862644403,0.0,0.0,0.0,0.0,0.0,1.0
3240,rest@0,optimistic,2.2376478811466072e+302,223.76478811466075,91.02651296034328,1.5877371995899705,0.5181872414392699,0.0,0.0,0.0,0.0,0.0,1.0
3559,rest@0,optimistic,4.1971576657499424e+302,419.71576657499423,100.2386370950833,1.424850304617633,0.42387689129095746,0.0,0.0,0.0,0.0,0.0,1.0
3610,rest@0,optimistic,4.705492107270839e+302,470.54921072708396,117.74872051775733,2.2038369806944185,0.14499850687279411,0.0,0.0,0.0,0.0,0.0,1.0
3612,rest@0,optimistic,4.671233898116754e+302,467.12338981167545,126.41409163013662,2.2523597840860115,0.08260386887795806,0.0,0.0,0.0,0.0,0.0,1.0
3769,rest@0,optimistic,9.109426753887678e+302,910.9426753887678,31.162067709727626,1.7657635824001585,0.20974161017525378,0.0,0.0,0.0,0.0,0.0,1.0
3816,rest@0,optimistic,6.3383961463606545e+302,633.8396146360654,88.45091960878159,2.853557211151759,1.2046677945511721,0.0,0.0,0.0,0.0,0.0,1.0
3837,rest@0,optimistic,6.365303211875409e+302,636.530321187541,272.0865393617832,1.2683291761428706,0.21643848327069207,0.0,0.0,0.0,0.0,0.0,1.0
3871,rest@0,optimistic,2.025990407543251e+302,202.5990407543251,176.6916749898799,1.679690807947255,0.4543076724105155,0.0,0.0,0.0,0.0,0.0,1.0
3917,rest@0,optimistic,5.019619812106225e+302,501.9619812106225,228.16048536660898,1.142708189799565,0.17658246583777887,0.0,0.0,0.0,0.0,0.0,1.0
3934,rest@0,optimistic,3.027408451822201e+302,302.7408451822201,218.3378243935135,3.8390018477903,0.8444994776944523,0.0,0.0,0.0,0.0,0.0,1.0
4144,rest@0,optimistic,9.572439681745953e+302,957.2439681745954,69.10571230208524,0.606537134921907,0.007769633332645739,0.0,0.0,0.0,0.0,0.0,1.0
4317,rest@0,optimistic,1.9668016480624376e+303,1966.8016480624376,23.197444116774243,3.9653752832914178,0.01962780551865886,0.0,0.0,0.0,0.0,0.0,1.0
4353,rest@0,optimistic,2.485713834068525e+302,248.57138340685253,188.80874704766285,1.312159986936977,0.46043292500014715,0.0,0.0,0.0,0.0,0.0,1.0
4443,rest@0,optimistic,6.116042294979306e+302,611.6042294979306,183.87180954624455,2.748362589314524,0.2434148642971044,0.0,0.0,0.0,0.0,0.0,1.0
4460,rest@0,optimistic,2.888661623304856e+302,288.8661623304856,84.46758324148067,1.6175746336917887,0.4995212651889505,0.0,0.0,0.0,0.0,0.0,1.0
4462,rest@0,optimistic,3.688289806190813e+302,368.8289806190813,210.1023523303285,2.308974927505667,0.6081524378356815,0.0,0.0,0.0,0.0,0.0,1.0
4494,rest@0,optimistic,5.666919036621926e+302,566.6919036621927,53.09317378889229,3.3203361679689887,1.1846750937605415,0.0,0.0,0.0,0.0,0.0,1.0
4595,rest@0,optimistic,6.303353963853661e+302,630.3353963853662,27.88433994807422,1.1954009622110766,0.07719036644319684,0.0,0.0,0.0,0.0,0.0,1.0
4764,rest@0,optimistic,6.5067047153138584e+302,650.6704715313858,181.30471094547505,1.88735028215428,0.578221075300445,0.0,0.0,0.0,0.0,0.0,1.0
4864,rest@0,optimistic,1.2840237624150445e+303,1284.0237624150445,35.492063609901685,0.7623969552345435,0.0006104480776275413,0.0,0.0,0.0,0.0,0.0,1.0
20,rest@0,realistic,5.2881081264428e+302,528.8108126442801,5.020481910760381,0.4593930427077401,0.01207160701197534,0.0,0.0,0.0,0.0,0.0,1.0
137,rest@0,realistic,1.302139562620023e+302,130.2139562620023,56.82153366808438,0.6198016487959721,0.1395503904644038,0.0,0.0,0.0,0.0,0.0,1.0
