noise_level,patient_id,parameter,truth,posterior_median,relative_bias,relative_ci90_width
realistic,436,a_pas_kpa,0.9034140110015868,2.518760496021224,1.7880467486094809,4.49784758610764
realistic,436,b_pas,17.524496847763658,10.699981010837313,-0.3894272055974741,0.6883861341505992
realistic,436,ca50_ref_um,0.4791432001627981,0.4945672701220364,0.03219093989854737,0.29682141880736723
realistic,436,clearance_l_per_h,0.4571758197899908,0.6151062290478357,0.3454478614603725,1.9113303185498336
realistic,502,phi_baseline,0.5141289888136089,0.5219344059114812,0.01518182648265737,0.49671510353666753
realistic,502,a_pas_kpa,1.6359125044196845,1.948981167885254,0.1913724986023173,2.4742301164445064
realistic,502,b_pas,13.653076229617,13.861715922141975,0.015281515243603723,0.8784464209987825
realistic,502,ca50_ref_um,0.5152924370020628,0.5598862928483207,0.08654087008476574,0.32464547570557434
realistic,502,clearance_l_per_h,0.7685960501339287,0.6346273335857089,-0.17430315511623518,1.133817701276668
realistic,505,phi_baseline,0.5141289888136089,0.5309999868300369,0.03281471845296856,0.4237994338698175
realistic,505,a_pas_kpa,1.6359125044196845,3.509449858173796,1.1452552313723654,2.11334837931216
realistic,505,b_pas,13.653076229617,14.820263965585077,0.08548899283490048,0.6388643693700906
realistic,505,ca50_ref_um,0.5152924370020628,0.4930926897314154,-0.043081841836849176,0.248027540614605
realistic,505,clearance_l_per_h,1.0869577725790442,0.6188163457307276,-0.43068961707458886,0.7993601880347418
realistic,600,phi_baseline,0.5500928639061748,0.5244148610522924,-0.046679396405080696,0.4474472211041604
realistic,600,a_pas_kpa,4.805599041283131,4.920676667946835,0.023946572669736876,0.34372644144981296
realistic,600,b_pas,18.697265718132257,17.85811289028562,-0.04488104520185758,0.2746567663712697
realistic,600,ca50_ref_um,0.5867706941440702,0.500425768852193,-0.14715275686668305,0.3494602766572714
realistic,600,clearance_l_per_h,0.2275859735347331,0.619662164132079,1.7227607857718397,3.850487674482615
realistic,960,phi_baseline,0.528527027387172,0.3684968512233793,-0.3027852273797964,0.3778216340132701
realistic,960,a_pas_kpa,0.6193855218589306,0.6701524426347842,0.08196336366321487,1.4978666168414045
realistic,960,b_pas,6.276430973783135,8.026294162288877,0.27879908116810015,1.1041164084160144
realistic,960,ca50_ref_um,0.7972220095340163,0.7441951928288778,-0.06651449166102828,0.17935226133410412
realistic,960,clearance_l_per_h,0.3106998108699917,0.6068098788139772,0.9530423179687383,2.8165305282714703
realistic,1635,phi_baseline,0.3448594299517572,0.3643024782705146,0.056379633642256156,0.5111248538936931
realistic,1635,a_pas_kpa,0.5527276984415949,0.7152057683708783,0.29395680800399054,1.566490668158972
realistic,1635,b_pas,9.185919646173716,7.642690154593286,-0.16799945471145544,0.4803780156562395
realistic,1635,ca50_ref_um,0.7255691363476218,0.7535012686258438,0.03849685836807652,0.18898114521871356
realistic,1635,clearance_l_per_h,0.8478194916062057,0.571276243500086,-0.32618175312554415,1.0400248160425924
realistic,1680,phi_baseline,0.4110900603421032,0.38528443924683603,-0.06277364398884303,0.6898358424163491
realistic,1680,a_pas_kpa,3.1149369325488805,3.4971622101074695,0.12270722837583199,0.9905757955540315
realistic,1680,b_pas,15.230978183448316,14.929469118192763,-0.01979577815843809,0.5950981934733841
realistic,1680,ca50_ref_um,0.7898694478906692,0.7378559030506724,-0.06585081240817443,0.25242770297954636
realistic,1680,clearance_l_per_h,0.8592063981480897,0.6032181602323909,-0.29793567467310406,1.0136789747315624
realistic,1728,phi_baseline,0.4306076671183109,0.5291250205152143,0.2287868073882563,0.5439197352458911
realistic,1728,a_pas_kpa,4.096716651134193,4.265233385305905,0.04113458374648822,0.6724123545869327
realistic,1728,b_pas,12.965378019958736,15.098831551596493,0.16455004461524733,0.591062775835905
realistic,1728,ca50_ref_um,0.4942161155398935,0.49115451487868134,-0.006194862055171091,0.3077587941166694
realistic,1728,clearance_l_per_h,0.368265826292336,0.6226066773009546,0.6906447268520601,2.3789232633581525
realistic,2104,phi_baseline,0.5032637315057218,0.4858644211370383,-0.03457294710394932,0.546927935579435
realistic,2104,a_pas_kpa,3.810897308588028,3.1262935265341,-0.17964372341158158,0.9218618228409828
realistic,2104,b_pas,11.245111547410488,13.94597015123502,0.2401806858417943,0.9291987462837327
realistic,2104,ca50_ref_um,0.6001061698887498,0.5347682598004957,-0.10887725100437926,0.3721235672083196
realistic,2104,clearance_l_per_h,0.5226317122299224,0.6141266450325711,0.17506578851150367,1.6713276169345985
realistic,2197,phi_baseline,0.5603096226789057,0.5155804017205882,-0.07982947132776683,0.43981506256950664
realistic,2197,a_pas_kpa,1.8365378629416225,3.017488297213521,0.6430308125422172,2.2365003251441684
realistic,2197,b_pas,9.292691806331275,10.671426610488286,0.1483676455532136,1.239403577416918
realistic,2197,ca50_ref_um,0.5019678112585098,0.5144863365334394,0.024938900451692,0.3369172856555798
realistic,2197,clearance_l_per_h,0.625666914889589,0.6194575595105106,-0.009924378661087054,1.393041402610702
realistic,2202,phi_baseline,0.5603096226789057,0.5138351079218397,-0.08294434519055002,0.4035677483122594
realistic,2202,a_pas_kpa,1.7583577990531922,1.3057095519768975,-0.2574267008227952,1.8089738968994948
realistic,2202,b_pas,9.292691806331275,9.661644268354745,0.039703507843883996,1.2457864790535351
realistic,2202,ca50_ref_um,0.5019678112585098,0.505228507921567,0.0064958281983902915,0.2537391785487569
realistic,2202,clearance_l_per_h,0.625666914889589,0.5965204909417938,-0.046584569607518174,1.3919564757537806
realistic,2309,phi_baseline,0.3817946171574294,0.3664437010133924,-0.04020726184755819,0.707810782411987
realistic,2309,a_pas_kpa,4.281688759103417,4.4694440713388595,0.043850761416567303,0.528762728088653
realistic,2309,b_pas,15.904170874506235,17.402704070192694,0.09422265439115404,0.39743632776586224
realistic,2309,ca50_ref_um,0.6667606321163476,0.7111246806576439,0.06653669458630378,0.3803767444990086
realistic,2309,clearance_l_per_h,0.8847404859308154,0.6059312269998204,-0.3151311185196483,0.9755994119798995
realistic,2318,phi_baseline,0.4360603837110102,0.5604795910329655,0.2853256383052021,0.421177213045148
realistic,2318,a_pas_kpa,3.659991013910621,4.330259545614999,0.18313392824104532,0.628637603551938
realistic,2318,b_pas,17.309803808107972,17.32763014444265,0.0010298404610645415,0.3175010887929844
realistic,2318,ca50_ref_um,0.4552089657168836,0.4824225073665287,0.059782525607306555,0.29519635042599607
realistic,2318,clearance_l_per_h,1.0711677263025194,0.6169570484173112,-0.4240331992199417,0.8199033912754088
realistic,2669,phi_baseline,0.570456317961216,0.5288650992170825,-0.07290868281164556,0.4361622293529489
realistic,2669,a_pas_kpa,5.485666964855045,3.8418281361025395,-0.29966070475733714,0.5023160064683244
realistic,2669,b_pas,15.33834638632834,16.893179328083484,0.10136900697072711,0.4671269493633928
realistic,2669,ca50_ref_um,0.4974722117651254,0.5671853288307641,0.1401346958019693,0.5281037403138384
realistic,2669,clearance_l_per_h,1.00828183173202,0.5930686268646965,-0.41180272400036494,0.8672305823617049
realistic,2682,phi_baseline,0.4665888781473041,0.4669029281155129,0.0006730764124850881,0.6323490947675907
realistic,2682,a_pas_kpa,3.552335603907704,4.558780804877802,0.28331928995193195,0.6222939257533727
realistic,2682,b_pas,17.434435788542032,17.236584952357166,-0.011348278693073298,0.3702586038201892
realistic,2682,ca50_ref_um,0.7124830447137356,0.6547107549497002,-0.08108584504947393,0.4157013478296901
realistic,2682,clearance_l_per_h,0.8144156885053964,0.6181213625823154,-0.2410247355172116,1.0628166624846838
realistic,2686,phi_baseline,0.4970855423249304,0.40051314943866645,-0.19427721119102148,0.5814105663681448
realistic,2686,a_pas_kpa,3.552335603907704,3.7516411806872076,0.05610550325263746,0.834515224852776
realistic,2686,b_pas,17.434435788542032,16.451310277268224,-0.056389866767006115,0.47912179190119697
realistic,2686,ca50_ref_um,0.7124830447137356,0.6498008066130074,-0.08797716460173853,0.4138939201646467
realistic,2686,clearance_l_per_h,0.3806414285022765,0.6418968016934327,0.6863555925037562,2.263800715729918
realistic,2740,phi_baseline,0.4835096934996545,0.5267772527527288,0.08948643602138084,0.4813624161322605
realistic,2740,a_pas_kpa,2.0492463688366116,2.4078408301589542,0.17498845759864498,1.9440861001392338
realistic,2740,b_pas,12.707669638097286,9.623228006290539,-0.242722837439814,0.9117346784448026
realistic,2740,ca50_ref_um,0.5663044549524784,0.5404805024765047,-0.045600828759400656,0.3209217019235433
realistic,2740,clearance_l_per_h,0.511800679769367,0.6358734135632937,0.24242393318007635,1.7048959376812405
realistic,2772,phi_baseline,0.518708560075611,0.4445265254582782,-0.14301293698819892,0.5872459359038666
realistic,2772,a_pas_kpa,2.741164559777826,3.325094843032393,0.21302270276757684,1.4118595505428035
realistic,2772,b_pas,7.9647938795387745,9.388465325161334,0.17874554786407126,1.2169421210774227
realistic,2772,ca50_ref_um,0.6608097308315337,0.6301457650033175,-0.046403623308679184,0.4115206622723618
realistic,2772,clearance_l_per_h,0.9108676039334388,0.5893979120141273,-0.35292691334184584,0.9527909009156703
realistic,2780,phi_baseline,0.518708560075611,0.4477284555880423,-0.136840048441117,0.5706932975769791
realistic,2780,a_pas_kpa,2.741164559777826,1.7016169702253907,-0.3792357470274209,1.126995457642468
realistic,2780,b_pas,7.9647938795387745,9.191499165119133,0.1540159487029179,1.3135692266153942
realistic,2780,ca50_ref_um,0.6608097308315337,0.6664301754327552,0.0085053901887143,0.37179701207531124
realistic,2780,clearance_l_per_h,0.9108676039334388,0.6370065572535573,-0.3006595530428962,0.955634752188109
realistic,2781,phi_baseline,0.4271874465793371,0.48999897780183177,0.14703505855673438,0.6430594531506271
realistic,2781,a_pas_kpa,4.042561439331621,3.054557056016937,-0.24440058565394032,0.8529628262767358
realistic,2781,b_pas,13.57433620095253,14.989435204623092,0.10424811811948953,0.6979441803614335
realistic,2781,ca50_ref_um,0.6118268453050405,0.5806185994042017,-0.05100829775666221,0.4415200302108343
realistic,2781,clearance_l_per_h,0.2942985303048044,0.6598023374265124,1.2419491417206754,2.974349064313356
realistic,2784,phi_baseline,0.360809875857085,0.5162147666316972,0.4307113002532316,0.6532992524880364
realistic,2784,a_pas_kpa,0.8183290716260672,1.7703315287232637,1.1633491832393448,5.232745702943991
realistic,2784,b_pas,10.824759164825082,9.153830218773681,-0.15436176644752184,0.9501116111744281
realistic,2784,ca50_ref_um,0.4601955644320696,0.48796694536041696,0.06034691134544115,0.17598673091121517
realistic,2784,clearance_l_per_h,0.726776612913236,0.5804560949275771,-0.2013280496178087,1.2056017555672593
realistic,2807,phi_baseline,0.4558067565783859,0.509858678071955,0.11858516951201375,0.5495274077811023
realistic,2807,a_pas_kpa,4.767484070267528,2.203698251142395,-0.5377649471582326,0.7700714799681102
realistic,2807,b_pas,6.196631357073784,8.849163951504334,0.428060415664802,1.6640762665853464
realistic,2807,ca50_ref_um,0.5106498810462654,0.5296619957985678,0.03723121351433319,0.3545402384942649
realistic,2807,clearance_l_per_h,0.9397688373643904,0.6096257870709649,-0.35130240242836897,0.9257837289712725
realistic,2830,phi_baseline,0.4251636919565499,0.42392628845257074,-0.0029104166874757966,0.7005316914213885
realistic,2830,a_pas_kpa,4.556175504252314,3.5656029666626923,-0.21741316520075069,0.752206599248292
realistic,2830,b_pas,11.396763283759356,13.157015443492277,0.15445193656354347,0.8824384983547505
realistic,2830,ca50_ref_um,0.6299434761051089,0.6161165665467815,-0.021949444803870555,0.45759053472014616
realistic,2830,clearance_l_per_h,0.9291102896071972,0.6062781395317042,-0.3474637550424479,0.9448590646015413
realistic,2939,phi_baseline,0.5232848552800715,0.5320930064726136,0.01683242139279532,0.411668115509754
realistic,2939,a_pas_kpa,0.8848312648944556,1.365170276832131,0.5428594478914249,3.6293557428481376
realistic,2939,b_pas,11.658206079155208,9.015828926707844,-0.22665383803533176,0.8383903831366623
realistic,2939,ca50_ref_um,0.5198007855564356,0.513411283065281,-0.012292213995626666,0.2362957566757471
realistic,2939,clearance_l_per_h,0.189657293530181,0.6184084637098161,2.260662704813965,4.620602927036249
realistic,3033,phi_baseline,0.4318568640202284,0.46691428778892974,0.08117834099554627,0.6738648900325074
realistic,3033,a_pas_kpa,3.4680190403014417,4.161014638983756,0.1998246234028978,0.8536714364683022
realistic,3033,b_pas,12.972299672663212,14.117571074492368,0.08828591928404254,0.6536511032948956
realistic,3033,ca50_ref_um,0.7637789225671441,0.6720889052939228,-0.12004784966445671,0.3723160332104493
realistic,3033,clearance_l_per_h,0.8332727170083672,0.6146481923730956,-0.26236851414046275,1.0399511171167843
realistic,3096,phi_baseline,0.4205874195508658,0.4661775819678363,0.10839640060003466,0.6831328050005363
realistic,3096,a_pas_kpa,4.171297823637723,2.464243386824381,-0.40923820570659875,1.019441419683771
realistic,3096,b_pas,8.089367721229792,9.41036043358957,0.1632998718667414,1.341185043494034
realistic,3096,ca50_ref_um,0.5082841919269413,0.5502432131220736,0.08255031705011849,0.39399958012577624
realistic,3096,clearance_l_per_h,0.2031323000788688,0.6559543188952022,2.2291975163010473,4.300329227267248
realistic,3240,phi_baseline,0.5029899815283716,0.5303511544525943,0.05439705347824976,0.4790603039128251
realistic,3240,a_pas_kpa,5.259566001594067,4.6619826018377575,-0.11361838592294381,0.4147988284593826
realistic,3240,b_pas,14.178691733628511,16.973117693237654,0.1970863047245342,0.47857988431148035
realistic,3240,ca50_ref_um,0.4811035436578095,0.48520414552437235,0.00852332501104889,0.318968907556905
realistic,3240,clearance_l_per_h,0.5734708856511861,0.6465715125013249,0.12747051102190102,1.5298500803420085
realistic,3559,phi_baseline,0.6075744226016104,0.4067270685727641,-0.33057243122385843,0.4777743630252734
realistic,3559,a_pas_kpa,4.351809555198997,4.441042339523877,0.0205047539863677,0.5341617817997446
realistic,3559,b_pas,17.90260705910623,17.49623802794481,-0.022698874516978267,0.3380916212551567
realistic,3559,ca50_ref_um,0.7888353380840272,0.679643983584301,-0.13842097232223013,0.3475713245450845
realistic,3559,clearance_l_per_h,0.599342811536044,0.5904303169593426,-0.014870445436493589,1.476376148982922
realistic,3610,phi_baseline,0.3906062512286007,0.4273380822619593,0.09403800097367472,0.7334936943235829
realistic,3610,a_pas_kpa,2.9583440102636813,4.006778882418876,0.35439924110169546,0.9581868414616004
realistic,3610,b_pas,19.739194240421057,15.581025602782393,-0.21065543947704551,0.40099794568031905
realistic,3610,ca50_ref_um,0.6765360306948424,0.6919980472047401,0.0228546829856458,0.3930741819799506
realistic,3610,clearance_l_per_h,0.6240338714327663,0.6126365445871051,-0.018263955479681276,1.4121485489409449
realistic,3612,phi_baseline,0.3906062512286007,0.3847049414158555,-0.015108078260866102,0.7040041151323562
realistic,3612,a_pas_kpa,2.9583440102636813,4.122320013331967,0.3934552570728712,0.8889355260876464
realistic,3612,b_pas,19.739194240421057,16.562115493112742,-0.16095280833715248,0.36141832013091413
realistic,3612,ca50_ref_um,0.6765360306948424,0.6914235832522735,0.022005557549005534,0.3983399713697362
realistic,3612,clearance_l_per_h,0.6240338714327663,0.6043681857602304,-0.0315138113054408,1.39982767227097
realistic,3769,phi_baseline,0.5742857584916055,0.5180072269812883,-0.09799743538501797,0.3885826541491698
realistic,3769,a_pas_kpa,2.0252912620082495,3.1560333756666354,0.5583108636617325,2.1841669543533424
realistic,3769,b_pas,14.634782975539563,10.496107779172686,-0.28279716913357855,0.726641888069378
realistic,3769,ca50_ref_um,0.5278874726966024,0.4954002909842423,-0.061541869039638576,0.2555637209034293
realistic,3769,clearance_l_per_h,0.5682237351499498,0.5966824311220011,0.05008361004937831,1.5494090345177878
realistic,3816,phi_baseline,0.4464379340223968,0.5112005894478373,0.14506530581290505,0.5796893060722457
realistic,3816,a_pas_kpa,4.4432232022285465,4.634738858056391,0.04310286634526656,0.43999088512919415
realistic,3816,b_pas,18.62820635735989,18.159537463714248,-0.02515909930643826,0.2454610686096098
realistic,3816,ca50_ref_um,0.6327072959858925,0.5363545137566874,-0.1522865041078228,0.37390565715463064
realistic,3816,clearance_l_per_h,1.0133147052302958,0.6235191985127706,-0.3846736899263062,0.8629019960590556
realistic,3837,phi_baseline,0.351712178569287,0.36703890594919975,0.04357747133539591,0.6635054449210862
realistic,3837,a_pas_kpa,2.1659840704873203,2.3355204045171583,0.07827219799991156,1.7372401066923684
realistic,3837,b_pas,9.2314557377249,10.692627075402271,0.15828178991382758,1.3008105201258606
realistic,3837,ca50_ref_um,0.6715690829791129,0.7196852901791776,0.07164744241444065,0.2958957556321637
realistic,3837,clearance_l_per_h,0.3215792953688651,0.587402950655161,0.826619310118784,2.7398149762781934
realistic,3871,phi_baseline,0.4973461247421801,0.3324288866470636,-0.3315944970529491,0.4268763548304066
realistic,3871,a_pas_kpa,2.630000593792647,3.2951392139265057,0.25290436120194243,1.27344144595868
realistic,3871,b_pas,15.168712958693504,14.197398108774374,-0.06403409785419201,0.6621981484819838
realistic,3871,ca50_ref_um,0.7480526213999839,0.7487356977067977,0.0009131393798680584,0.21454323690956167
realistic,3871,clearance_l_per_h,1.0618255763594062,0.6266501508017625,-0.40983701583992155,0.8204614176335486
realistic,3917,phi_baseline,0.3989460050873458,0.4206821113126606,0.054483829761764045,0.7275539345832048
realistic,3917,a_pas_kpa,1.233707506582141,1.874825498646216,0.519667740241142,2.664537922760561
realistic,3917,b_pas,13.285162137821317,9.875966082145744,-0.25661681959981403,0.9212631294271756
realistic,3917,ca50_ref_um,0.6364796271547676,0.6734188129055507,0.05803671347017199,0.415863557034928
realistic,3917,clearance_l_per_h,0.1766629137843847,0.6217907551113406,2.5196450788207305,4.950127934763901
realistic,3934,phi_baseline,0.4621543967165052,0.5506286967984197,0.19143883669722275,0.40933645170288036
realistic,3934,a_pas_kpa,1.8470396301709116,3.3810611693152843,0.830529845752376,2.0024674687834185
realistic,3934,b_pas,19.93911276385188,11.831003996485956,-0.40664340802893295,0.5514785449358675
realistic,3934,ca50_ref_um,0.4788906457368284,0.4827224992060096,0.00800152081334873,0.23640363692307917
realistic,3934,clearance_l_per_h,0.3098355842009187,0.5986626674677993,0.9321946800002971,2.850280953107571
realistic,4144,phi_baseline,0.4255606870539486,0.3842508454101219,-0.09707156441024792,0.5366605796473202
realistic,4144,a_pas_kpa,1.0633735763840375,0.7364128910264727,-0.30747490121898885,0.9436924297943331
realistic,4144,b_pas,7.097422480583191,8.484173198637807,0.19538793440131627,1.0242894599979064
realistic,4144,ca50_ref_um,0.7649679319001734,0.7386098455896573,-0.034456459168220196,0.21708037309609918
realistic,4144,clearance_l_per_h,0.6895375410839916,0.5642022931526346,-0.18176711268587778,1.2732495100176981
realistic,4317,phi_baseline,0.4864645599760115,0.4620394606878756,-0.05020941153316566,0.6225967366066586
realistic,4317,a_pas_kpa,1.2685520310886202,3.4325099235905396,1.7058487468148216,3.236014115190631
realistic,4317,b_pas,14.28327064588666,11.683418454801856,-0.18202078890338166,0.7865170060891782
realistic,4317,ca50_ref_um,0.496981761790812,0.5497688786245325,0.1062154004273893,0.364108633801387
realistic,4317,clearance_l_per_h,0.2211386418156326,0.6316167641022431,1.8562026017543953,3.9616824229067906
realistic,4353,phi_baseline,0.5613730513490737,0.49377469583788725,-0.12041610360300736,0.44197818676932715
realistic,4353,a_pas_kpa,4.101119204144925,3.5029942589742395,-0.1458443208785961,0.9298719879429224
realistic,4353,b_pas,10.07672513090074,9.399124064641061,-0.06724417481447269,0.9579474914689855
realistic,4353,ca50_ref_um,0.5429660751484334,0.5230577432850921,-0.03666588535554242,0.33873062921660146
realistic,4353,clearance_l_per_h,0.8711980084236712,0.6148997115958535,-0.2941906367434871,1.0077188411122275
realistic,4443,phi_baseline,0.539084834959358,0.5208839597041779,-0.03376254361997084,0.49107028739686504
realistic,4443,a_pas_kpa,2.0423358649015424,2.25610219067048,0.10466756689857329,2.051306658341735
realistic,4443,b_pas,16.086634984239936,12.867922702797381,-0.20008611400680903,0.7417807474480248
realistic,4443,ca50_ref_um,0.5897233964875341,0.5535769978482699,-0.06129381817739761,0.2655796192334201
realistic,4443,clearance_l_per_h,0.8315949813928456,0.628132032119046,-0.244665917695917,1.0533570904888532
realistic,4460,phi_baseline,0.465587314274162,0.48739816461389596,0.04684588619803029,0.6203327405034182
realistic,4460,a_pas_kpa,4.227596429176629,4.081625119113388,-0.034528203556948744,0.6523633764686081
realistic,4460,b_pas,11.553436074405909,15.993711662729215,0.3843251098398128,0.64823662377334
realistic,4460,ca50_ref_um,0.4603434971533716,0.5675552330518739,0.2328950806549199,0.5866789408286001
realistic,4460,clearance_l_per_h,0.5040684448741377,0.63370173304755,0.25717398002523395,1.7349576437252208
realistic,4462,phi_baseline,0.465587314274162,0.5460146202864211,0.17274376587696144,0.4529290780720185
realistic,4462,a_pas_kpa,4.227596429176629,4.146620517841758,-0.019154125208361295,0.781847080114864
realistic,4462,b_pas,11.553436074405909,11.231475349603675,-0.027867097089450833,0.7030712947690572
realistic,4462,ca50_ref_um,0.4603434971533716,0.49081514356894584,0.06619328089568319,0.3103418290026372
realistic,4462,clearance_l_per_h,0.5040684448741377,0.6192608659423029,0.22852535650575767,1.730384677209499
realistic,4494,phi_baseline,0.3196991604752839,0.32670159643476493,0.021903204090591866,0.5584962665268131
realistic,4494,a_pas_kpa,5.329074042569846,4.893463033281183,-0.08174234506950061,0.3080571401849426
realistic,4494,b_pas,19.627979388460517,18.46453983848933,-0.05927454512486317,0.23434650121890852
realistic,4494,ca50_ref_um,0.6244768220465631,0.7383037273239228,0.18227562858829757,0.33233146906873084
realistic,4494,clearance_l_per_h,0.7584266643412412,0.5794907810732672,-0.2359303696467412,1.1449532328739007
realistic,4595,phi_baseline,0.376822561789304,0.43991395514567044,0.16742997833458617,0.7905823242871609
realistic,4595,a_pas_kpa,2.2896135478280484,2.7025780101454666,0.18036426396461563,1.6615043719259233
realistic,4595,b_pas,8.060526002198458,10.99615084524321,0.3641976767079567,1.4972096372007704
realistic,4595,ca50_ref_um,0.5625068714376539,0.7007484334263074,0.24575977469454918,0.43238912333699414
realistic,4595,clearance_l_per_h,0.2963730696309358,0.5963482817626107,1.0121540816958325,2.9543600621510184
realistic,4764,phi_baseline,0.3137957054190338,0.30049427344108126,-0.042388827342905076,0.26300830627997207
realistic,4764,a_pas_kpa,3.482428745832294,3.6134811437500964,0.03763247075037608,0.9556439148006584
realistic,4764,b_pas,13.410138439387085,13.725837592290677,0.023541826531510553,0.7242243727998824
realistic,4764,ca50_ref_um,0.743447879748419,0.7696638250730847,0.035262653965113425,0.13820842860920388
realistic,4764,clearance_l_per_h,0.5105845981091262,0.622185944189184,0.21857562193093333,1.7165045163864305
realistic,4864,phi_baseline,0.4590974531508982,0.5035985585772975,0.09693171922644594,0.5979716130216695
realistic,4864,a_pas_kpa,0.7282772905193269,0.8377274345585872,0.1502863613407643,2.0929923134642294
realistic,4864,b_pas,8.872475937008858,9.06541676059588,0.02174599570140599,1.0779386836934557
realistic,4864,ca50_ref_um,0.6006208480335773,0.6022880411920128,0.0027757830316645126,0.3691943805921425
realistic,4864,clearance_l_per_h,0.4243562452495098,0.614667276436275,0.4484699667254042,2.028886525917284
