label,time_s,cavity_volume_ml,lv_pressure_mmhg,arterial_pressure_mmhg,venous_pressure_mmhg,aortic_flow_ml_per_s,mitral_flow_ml_per_s,lvot_gradient_mmhg,attached_fraction,parked_fraction,calcium_um
healthy,0.9138461538461539,112.51411060261697,9.541671927029393,79.8982424113854,9.710591819868528,0.0,50.68990376190602,0.0,0.008317356376889235,0.6041920192020448,0.10501224703885147
healthy,0.9161538461538462,112.63031369931478,9.550614946829171,79.80669103966368,9.713220768883797,0.0,50.02195484169987,0.0,0.008306582204831893,0.6041305098431355,0.10492058474350699
healthy,0.9184615384615386,112.74499259986474,9.559552787461264,79.71526257461025,9.715937401553187,0.0,49.368865960435954,0.0,0.008296039425572395,0.6040692650588987,0.10483056808826693
healthy,0.9207692307692309,112.8581811311744,9.5684851657749,79.62395696880569,9.718739468123726,0.0,48.73023557526856,0.0,0.008285725507403635,0.6040082808699506,0.1047421682508035
"HCM, untreated",0.0,80.37997098258747,13.342701203887966,68.32299909173663,13.164728704097351,0.0,21.9943975910433,0.0,0.007644567508854403,0.41101695032516306,0.1
"HCM, untreated",0.002307692307692308,80.4242961911315,13.53943909463297,68.25105365637555,13.169927506202006,0.0,12.80161907210881,0.0,0.007944704939596783,0.4109793964935928,0.15025868665490802
"HCM, untreated",0.004615384615384616,80.43713370034793,14.394363031592523,68.17921015165349,13.177213936122742,0.0,0.8575052701069374,0.0,0.009385686054591768,0.4108294055252195,0.19843058316928874
"HCM, untreated",0.006923076923076923,80.43757061935969,16.26816996112812,68.1074705801475,13.185315292959304,0.0,0.0017221591710138604,0.0,0.012561381216030482,0.4103814775604095,0.24458067372866968
"HCM, untreated",0.009230769230769232,80.43757130938774,19.462301208279072,68.03583517904126,13.193433925749474,0.0,4.205862872254091e-08,0.0,0.017976337777606058,0.4093869269067456,0.28877214371367943
"HCM, untreated",0.011538461538461539,80.43757130940398,24.163014565047,67.9643038018103,13.201540815167899,0.0,0.0,0.0,0.025954488459182502,0.4075621706006094,0.3310664263801415
"HCM, untreated",0.013846153846153847,80.43757130940398,30.42539681468094,67.89287629739972,13.209635932334432,0.0,0.0,0.0,0.036598271977890416,0.40462438039536847,0.37152324837624606
"HCM, untreated",0.016153846153846158,80.43757130940398,38.181341556264535,67.82155251497272,13.217719294342825,0.0,0.0,0.0,0.0498000266866437,0.40032729309239157,0.41020067412496586
"HCM, untreated",0.018461538461538463,80.43757130940398,47.26884751805189,67.75033230391155,13.22579091826309,0.0,0.0,0.0,0.06529059431130323,0.3944903937272684,0.4471551490992157
"HCM, untreated",0.02076923076923077,80.43757130940398,57.46987075112423,67.67921551381718,13.233850821140452,0.0,0.0,0.0,0.08270311563100402,0.3870168972640433,0.4824415420166005
"HCM, untreated",0.023076923076923078,80.39321963854134,68.4243173228249,67.63429121265905,13.241899019995886,101.33368695723095,0.0,0.2028348861697991,0.10163308142164615,0.37789934944468534,0.5161131859799593
"HCM, untreated",0.025384615384615387,79.52819234597335,77.42231625055952,68.07192136259127,13.249969422508098,552.7027152510522,0.0,6.034178596461938,0.12162476911303795,0.36743414449609685,0.5482219185892926
"HCM, untreated",0.027692307692307693,78.02084395488279,83.93391803528296,68.88654065277372,13.258135795693457,734.0366748381467,0.0,10.643157333480358,0.14218245429317242,0.3562922250698033,0.5788181210500501
"HCM, untreated",0.030000000000000002,76.20547822219076,88.41385087858934,69.88116367808581,13.266436235004223,828.5755623184126,0.0,13.561233826593062,0.16291137987657514,0.3449750343344193,0.607950756302162
"HCM, untreated",0.032307692307692315,74.23665779599915,91.16136706767976,70.96470102038415,13.274890031289855,870.6328162387513,0.0,14.972869149863097,0.18349589301044117,0.33384450348422545,0.6356674061936188
"HCM, untreated",0.03461538461538462,72.24014321927133,92.66151511554669,72.06310547272119,13.283505165140177,842.2656430185103,0.0,15.54481578471444,0.20368663613148116,0.3231383476741301,0.6620143077218373
"HCM, untreated",0.036923076923076927,70.35984853899689,93.74088674693,73.09176467983129,13.292276767019331,787.6142888036744,0.0,15.923436334276671,0.22330071433117546,0.31294099972580974,0.6870363883654973
"HCM, untreated",0.039230769230769236,68.60285196667945,94.64499546419414,74.04661313344388,13.301193713764398,735.9857249781384,0.0,16.182467980881427,0.24220922227911576,0.3032469624643122,0.7107773005289932
"HCM, untreated",0.04153846153846154,66.95906623092432,95.50803273104665,74.93367745461532,13.310245473081974,689.6838616392055,0.0,16.436252106596104,0.2603219698410688,0.29403133166019446,0.733279455121119
"HCM, untreated",0.04384615384615385,65.41532559860885,96.41035162366407,75.76078580604515,13.31942256874096,649.2596070229449,0.0,16.754008175481253,0.2775810671076603,0.28526176240947354,0.7545840542890865
"HCM, untreated",0.046153846153846156,63.95834603661448,97.39497310640083,76.53582553752439,13.32871670330627,614.3755474380004,0.0,17.172894284248436,0.293955016637658,0.2769053885007495,0.774731123328478
"HCM, untreated",0.048461538461538466,62.57613499024897,98.48095153073513,77.26591444601374,13.33812069676851,584.3131569336814,0.0,17.709158143119303,0.30943337327156434,0.26893219451347,0.7937595417892398
"HCM, untreated",0.050769230769230775,61.25851010662865,99.67313462899222,77.9570968910548,13.347628345238546,558.2555445259751,0.0,18.36650447078156,0.3240220403182913,0.26131623134392484,0.811707073797345
"HCM, untreated",0.053076923076923084,59.9971397623477,100.96869702890038,78.61432139349202,13.35723425791439,535.4308848490996,0.0,19.141790326313764,0.33773923423724916,0.2540356538757469,0.8286103976112855
"HCM, untreated",0.055384615384615386,58.78548242210461,102.34796826768573,79.24147769943244,13.366933699257348,515.0192650313523,0.0,20.016374978065176,0.3506121028713165,0.2470726400153144,0.8445051344320941
"HCM, untreated",0.057692307692307696,57.618753193080124,103.79470565320186,79.84141786681928,13.376722428888474,496.4321461986406,0.0,20.97469490919073,0.36267391078043343,0.24041354954715832,0.8594258764851535
"HCM, untreated",0.060000000000000005,56.49312409603691,105.30577115977334,80.41642774452453,13.386596582551425,479.3464394444999,0.0,22.01326477858181,0.37396181017377395,0.2340464771649857,0.8734062143916108
"HCM, untreated",0.062307692307692314,55.405457419586455,106.87639479671226,80.96838442751422,13.396552603575957,463.4880645122333,0.0,23.127081982124633,0.38451515156597627,0.22796054092063367,0.88647876384679
"HCM, untreated",0.06461538461538463,54.353188271790614,108.50109817361619,81.49882583286778,13.406587187488945,448.6340513667055,0.0,24.310468032548165,0.3943741880054039,0.2221456775911717,0.8986751916225797
"HCM, untreated",0.06692307692307692,53.33421144506759,110.17417883671995,82.00901764836367,13.416697236847613,434.6077300083781,0.0,25.55751480830601,0.4035791001281008,0.21659244525198212,0.9100262409103679
"HCM, untreated",0.06923076923076923,52.34678273786145,111.88994372627164,82.50001169490564,13.426879825386598,421.27152627375995,0.0,26.862302873723447,0.4121692821551775,0.21129185938259815,0.9205617560206975
"HCM, untreated",0.07153846153846154,51.38943738685921,113.64280683444649,82.97269415430009,13.437132170055378,408.5195674563888,0.0,28.218995275408073,0.42018283643404997,0.20623526899945535,0.9303107064554276
"HCM, untreated",0.07384615384615385,50.46092478625618,115.42731851721372,83.42782415984937,13.447451609466663,396.2710440426029,0.0,29.62186809310874,0.4276562319450171,0.20141426999338452,0.9393012103678131
"HCM, untreated",0.07615384615384616,49.56015731654621,117.23816436719876,83.8660640424433,13.457835587420012,384.464631379285,0.0,31.065312536479755,0.4346240896901041,0.19682064924985815,0.9475605574255375
"HCM, untreated",0.07846153846153847,48.68617079983337,119.0701538984318,84.2880027026749,13.46828164037462,373.0539729862718,0.0,32.54382735783926,0.44111906467575224,0.1924463524272032,0.9551152310913812
"HCM, untreated",0.08076923076923079,47.83809426067244,120.91820908823186,84.6941734823306,13.478787387957704,362.00410382973485,0.0,34.052010982922845,0.4471718001282036,0.18828346888665273,0.9619909303358488
"HCM, untreated",0.08307692307692308,47.01512700378238,122.77735711989358,85.08506771144303,13.489350525784298,351.2886566629464,0.0,35.58455746847286,0.4528109346087894,0.18432422837292098,0.9682125907957411
"HCM, untreated",0.08538461538461539,46.2165213810916,124.6427286144291,85.46114489327876,13.499968820022302,340.88769916477435,0.0,37.13625752616169,0.4580631468731291,0.18056100522078217,0.973804405392315
"HCM, untreated",0.0876923076923077,45.44156995024624,126.50956110032577,85.82284029458195,13.510640103264299,330.78606950259467,0.0,38.70200438872825,0.4629532267308995,0.17698632692734806,0.9787898444223545
"HCM, untreated",0.09000000000000001,44.68959600496541,128.37320677797666,86.17057054382636,13.52136227136865,320.9721014058127,0.0,40.27680362571542,0.46750416291405616,0.1735928848162114,0.9831916751351478
"HCM, untreated",0.09230769230769231,43.959946682947354,130.22914340218247,86.50473770698967,13.532133281011346,311.4366518012668,0.0,41.8557857843852,0.4717372411545222,0.17037354522141435,0.98703198080806
"HCM, untreated",0.09461538461538463,43.25198803532726,132.07298711107882,86.82573220494291,13.542951147751321,302.1723627524816,0.0,43.43422072962102,0.4756721474034262,0.16732136015487917,0.9903321793330806
"HCM, untreated",0.09692307692307693,42.56510158100215,133.9005061494656,87.13393485417791,13.553813944459693,293.17310458974225,0.0,45.007532667749224,0.4793270724780183,0.16442957681778966,0.9931130413264304
"HCM, untreated",0.09923076923076923,41.8986819773108,135.70763460106434,87.429718248641,13.564719799999969,284.43355906407305,0.0,46.57131499803889,0.48271881547238193,0.16169164560235408,0.9953947077730194
"HCM, untreated",0.10153846153846155,41.25213552235355,137.4904854214731,87.71344765089806,13.575666898074648,275.94891064358177,0.0,48.12134430671356,0.48586288407518646,0.159101226430471,0.9971967072172627
"HCM, untreated",0.10384615384615385,40.624879269161454,139.24536223299572,87.98548152247173,13.586653476175774,267.7146212361705,0.0,49.653592983106975,0.4887735905524599,0.15665219341107312,0.9985379725114893
"HCM, untreated",0.10615384615384617,40.01634058230421,140.96876949526285,88.2461717934066,13.597677824593637,259.72626913908323,0.0,51.16424008702173,0.49146414261680554,0.15433863788526436,0.9994368571328986
"HCM, untreated",0.10846153846153847,39.42595700670715,142.6574207981539,88.49586394795654,13.608738285451116,251.9794372661243,0.0,52.649680226600616,0.49394672874976203,0.15215486998103808,0.9999111510797642
"HCM, untreated",0.11076923076923077,38.853176348988264,144.30824513535612,88.73489698523416,13.619833251740912,244.46963898758028,0.0,54.10653031619647,0.49623259779758344,0.15009541882751926,0.9999780963573207
